loopIteration,time (us),axisRate[0],axisRate[1],axisRate[2],axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],fwAltP,fwAltI,fwAltD,fwAltOut,fwPosP,fwPosI,fwPosD,fwPosOut,rcData[0],rcData[1],rcData[2],rcData[3],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],vbat (V),amperage (A),BaroAlt (cm),rssi,gyroADC[0],gyroADC[1],gyroADC[2],accSmooth[0],accSmooth[1],accSmooth[2],attitude[0],attitude[1],attitude[2],motor[0],servo[0],servo[1],servo[2],servo[3],servo[4],servo[5],servo[6],servo[7],servo[8],servo[9],servo[10],servo[11],servo[12],servo[13],servo[14],servo[15],navState,navFlags,navEPH,navEPV,navPos[0],navPos[1],navPos[2],navVel[0],navVel[1],navVel[2],navTgtVel[0],navTgtVel[1],navTgtVel[2],navTgtPos[0],navTgtPos[1],navTgtPos[2],navSurf,energyCumulative (mAh),flightModeFlags (flags),stateFlags (flags),failsafePhase (flags),rxSignalReceived,rxFlightChannelsValid,hwHealthStatus,powerSupplyImpedance,sagCompensatedVBat,wind[0],wind[1],wind[2],IMUTemperature,baroTemperature,sens0Temp,sens1Temp,sens2Temp,sens3Temp,sens4Temp,sens5Temp,sens6Temp,sens7Temp,escRPM,escTemperature
10397,2551556256,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-51,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10398,2551557260,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-52,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10399,2551558264,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,48,-52,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10400,2551559262,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,48,-53,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10401,2551560265,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,48,-53,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10402,2551561266,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-53,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10403,2551562273,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-52,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10404,2551563269,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-51,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10405,2551564272,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-51,2072,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10406,2551565276,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-51,2072,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10407,2551566278,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,0,0,0,49,-51,2072,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10408,2551567276,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,0,0,0,48,-51,2072,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10409,2551568277,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,0,0,0,48,-52,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10410,2551569281,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,0,0,0,49,-52,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10411,2551570288,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-52,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10412,2551571284,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.400,55.540,-309,992,1,0,0,49,-51,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51664,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10413,2551572286,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,49,-50,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10414,2551573290,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10415,2551574293,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-49,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10416,2551575290,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-49,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10417,2551576294,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2071,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10418,2551577298,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2070,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10419,2551578303,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-51,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10420,2551579301,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-51,2068,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10421,2551580304,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-51,2068,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10422,2551581306,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2068,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10423,2551582311,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10424,2551583308,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,50,-50,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10425,2551584310,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,49,-50,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39060,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10426,2551585313,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,49,-51,2069,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39061,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10427,2551586317,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,48,-52,2068,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39061,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
10428,2551587315,0,0,0,0,0,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,1495,1497,1896,0,0,0,1756,641.550,55.240,-309,992,1,0,0,48,-53,2068,39,-27,388,1756,1500,1501,1497,1497,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,0,1,1000,100,0,0,-282,0,0,0,0,0,0,0,0,0,0,39061,ARM|BLACKBOX,SMALL_ANGLE|FIXED_WING_LEGACY|ACCELEROMETER_CALIBRATED|AIRMODE_ACTIVE|ESC_SENSOR_ENABLED|AIRPLANE|ALTITUDE_CONTROL|MOVE_FORWARD_ONLY|SET_REVERSIBLE_MOTORS_FORWARD,IDLE,1,1,69,16984,51640,0,0,0,508,485,-1250,-1250,-1250,-1250,-1250,-1250,-1250,-1250,413243,90
