time (us),vbat,amperage,throttle,motor,rpm,Power (W),Thrust (lb),Lift,DYNAMIC PRESSURE
2551875949,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551876952,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551877956,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551878954,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551879953,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551880959,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551881961,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551882961,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551883962,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551884964,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551885970,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551886967,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551887966,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551888970,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551889976,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551890973,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551891973,625.69,54.11,1896,1756,413243,33856.085900000005,16.264,0.275,0.278
2551892979,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551893982,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551894981,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551895982,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551896986,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551897992,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551898991,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551899990,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551900994,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551901998,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551902995,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551903995,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551905001,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551906006,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551907005,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551908005,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551909011,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551910015,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551911014,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551912013,592.42,54.25,1896,1756,413243,32138.784999999996,16.264,0.275,0.278
2551913018,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551914022,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551915022,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551916022,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551917028,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551918031,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551919028,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551920029,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551921033,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551922036,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551923034,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551924034,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551925037,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551926042,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551927040,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551928041,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551929045,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551930048,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551931046,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551932047,562.87,53.9,1896,1756,413243,30338.693,16.264,0.275,0.278
2551933052,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551934057,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551935057,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551936056,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551937062,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551938064,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551939063,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551940063,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551941069,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551942072,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551943070,536.61,53.87,1896,1756,413243,28907.1807,16.264,0.275,0.278
2551944070,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551945074,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551946080,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551947078,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551948078,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551949083,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551950087,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551951086,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551952085,45.09,53.87,1896,1756,413243,2428.9983,16.264,0.275,0.278
2551953089,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551954092,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551955091,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551956091,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551957095,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551958101,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551959099,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551960099,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551961106,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551962109,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551963107,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551964107,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551965110,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551966116,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551967114,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551968114,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551969120,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551970122,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551971120,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551972120,21.63,54.07,1896,1756,413243,1169.5340999999999,16.264,0.275,0.278
2551973125,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551974128,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551975127,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551976127,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551977132,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551978135,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551979134,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551980135,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551981143,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551982147,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551983144,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551984145,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551985150,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551986154,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551987153,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551988154,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551989158,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551990163,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551991161,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551992160,0.92,54.4,1896,1756,413243,50.048,16.264,0.275,0.278
2551993164,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551994168,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551995167,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551996166,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551997168,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551998174,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2551999171,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552000170,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552001178,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552002181,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552003180,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552004178,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552005183,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552006187,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552007184,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552008184,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552009188,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552010193,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552011192,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552012192,637.89,54.37,1896,1756,413243,34682.0793,16.264,0.275,0.278
2552013199,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552014202,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552015203,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552016202,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552017207,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552018211,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552019210,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552020210,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552021216,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552022218,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552023217,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552024218,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552025221,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552026226,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552027224,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552028224,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552029229,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552030233,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552031232,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552032234,621.55,54.38,1896,1756,413243,33799.888999999996,16.264,0.275,0.278
2552033239,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552034245,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552035242,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552036243,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552037249,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552038253,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552039253,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552040252,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552041259,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552042263,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552043263,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552044262,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552045266,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552046272,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552047270,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552048269,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552049273,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552050278,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552051276,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552052277,606.94,54.67,1896,1756,413243,33181.4098,16.264,0.275,0.278
2552053282,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552054286,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552055283,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552056285,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552057291,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552058293,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552059292,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552060292,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552061297,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552062300,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552063297,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552064298,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552065301,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552066305,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552067304,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552068303,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552069306,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552070311,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552071310,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552072310,594.06,54.81,1896,1756,413243,32560.4286,16.264,0.275,0.278
2552073315,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552074320,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552075319,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552076319,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552077324,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552078329,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552079327,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552080327,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552081334,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552082335,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552083332,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552084332,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552085335,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552086341,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552087340,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552088340,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552089344,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552090348,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552091347,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552092348,582.61,54.5,1896,1756,413243,31752.245,16.264,0.275,0.278
2552093352,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552094357,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552095355,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552096356,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552097361,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552098365,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552099362,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552100362,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552101367,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552102371,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552103369,572.44,54.44,1896,1756,413243,31163.6336,16.264,0.275,0.278
2552104367,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552105372,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552106376,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552107373,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552108373,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552109377,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552110383,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552111380,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552112380,80.92,54.44,1896,1756,413243,4405.2848,16.264,0.275,0.278
2552113386,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552114390,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552115389,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552116387,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552117391,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552118395,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552119392,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552120393,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552121398,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552122401,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552123398,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552124398,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552125401,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552126405,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552127404,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552128404,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552129410,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552130414,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552131414,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552132414,71.83,54.58,1896,1756,413243,3920.4813999999997,16.264,0.275,0.278
2552133420,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552134423,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552135422,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552136420,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552137423,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552138429,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552139428,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552140427,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552141432,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552142436,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552143434,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552144434,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552145438,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552146443,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552147441,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552148440,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552149446,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
2552150449,63.81,54.26,1896,1756,413243,3462.3306,16.264,0.275,0.278
